mint,disc_6h,disc_24h,surv_24h,disc_accel,regime_scans_24h,pre_bars,pre_res_s,r_5m,r_15m,r_30m,r_60m,range_30m,vol_accel,above_first
8Wbhokeyfv1WTv5xej494iQBcGE2xZ8aKXe2ixnrB529,652,2406,169,0.3717217787913341,41,,,,,,,,,
6Hg3hRVgUYzDmDpt7FfBKfhsHTF5mpLoza462nSupump,652,2406,169,0.3717217787913341,41,,,,,,,,,
S98Vfo1hLHu1kxFujoNrSbmWkw1ShSntx1YEFDtpump,653,2348,171,0.3852507374631268,40,,,,,,,,,
5P3skKAfTT8a9hrfcSFzP2wYpevoHDC5PU8nXGhgpump,653,2348,171,0.3852507374631268,40,,,,,,,,,
76HLfhuAXMvTGqQEFFGnYyCgypk3VkpGTzavxwA2pump,713,2352,172,0.43502135448444174,40,,,,,,,,,
9MMXQQhhMhA4yWeTuiv7dkGTeCMzKCGmfmWgVD3ghYn7,719,2293,170,0.4567979669631512,39,,,,,,,,,
4s9LfXuYzbTLEfnoGa8WiKvwuwo7ERK9bZCDXpfxpump,720,2293,171,0.45772409408773046,39,,,,,,,,,
7MQSupJTpY31HGChEHUAsS1pQhLSrHS5CCsB9bnaN3eS,720,2293,171,0.45772409408773046,39,,,,,,,,,
GY53ctA7NX3LNWQQGM2YgsAPcy6w796rQiDgnsiqpump,719,2234,157,0.4745874587458746,38,5,900,nan,-0.3361289597659629,-0.524024716493346,-0.08348280774202366,2.2530796563354776,0.31739728583427707,0.6237334058650563
9U7SRJ3aB6SaD7RpPhuFfRmK8GypcXdDUUGvzEtPpump,718,2176,151,0.4924554183813443,37,,,,,,,,,
3rC1aughedydZfETxDQXtNEfQ4xGZ5oJC1JcLVBspump,718,2176,151,0.4924554183813443,37,7,900,nan,-0.35058051324792106,-0.47923046820772264,-0.43402294189960167,1.1801159892967954,0.2700205220622458,-0.012050121189942198
8cCV6ybhSU4WPbuCP4XubF9Hadr6TRm1djSDtyd7pump,598,2236,156,0.36507936507936506,38,7,900,nan,-0.2081096357857123,0.11718956698983596,0.15583553192301536,0.6059216033581394,0.25157435927366906,1.7188228099664422
GdMx76BW2NYPH8ipDwXjCvZiXXhFDQnfec9TKVU7pump,598,2236,156,0.36507936507936506,38,,,,,,,,,
GseQWit8p5SREsjb1V9WB3KEJg9ETfGG2FZaChCYpump,538,2239,157,0.31628453850676075,38,5,900,nan,0.10107541919165053,0.055261583205234555,-0.02616354741293425,0.5581375639782836,0.19792744001274,-0.009485534457598699
3JKhx3e5pPbDkwUP7oP4JFXGwk23z2NtrHWVKPVYpump,538,2239,157,0.31628453850676075,38,,,,,,,,,
jBZXbRBsS5detVwD49DMFSRVdTp7gaeDNHAJn1ppump,478,2239,158,0.2714366837024418,38,,,,,,,,,
5YJqprg5aKQtSwnnF5V5JraFc8Qw2EwqPKdq5dbmpump,478,2239,161,0.2714366837024418,38,,,,,,,,,
9StoqCkySiJVGYjvQ3A1xbU4HU9LeDrM2VJUNDzGpump,478,2239,161,0.2714366837024418,38,,,,,,,,,
Drac2HBT8Fxt9SauZj8yVWUUyZbE5gZ9fNzXqL8Kpump,478,2239,161,0.2714366837024418,38,5,900,nan,1.279056111935692,0.4262206268048647,1.2596521957259381,0.8626449223167357,0.2649243429173219,2.855037222991496
7yqbQhuc9jVMA1XzHbN6awy6cjfUon7ZeTvNLJDvpump,479,2241,163,0.27185017026106695,38,,,,,,,,,
CrKbbxStdbYKZBDaqDjJdAdM6TCkUvX4A7DHJ2NRpump,479,2241,163,0.27185017026106695,38,,,,,,,,,
c9tnt7JsbiDG931okPZbRu6WUsB5nDqzL5BpbnQpump,480,2304,169,0.2631578947368421,39,5,900,nan,0.15827653025961474,0.15946558603329009,0.46916237874712197,0.41108742766988327,0.2414614385155923,1.75387777904721
HKMK9zw7uCV2D24mpnmdR5491nCyrWBGhUuTQEVZpump,540,2312,170,0.3047404063205418,39,,,,,,,,,
EP5k7WwMYXPNzkAEc8wtUm2imx3sg3NDRNxyt9Ktpump,540,2312,170,0.3047404063205418,39,6,900,nan,-0.33713565400720635,-0.3919211219130321,1.013624068706172,1.1941406264526533,0.1670018255630858,1.2496652045180725
EJfr9PcxxAntozmGDbifiTN8ZMoMjTqiQspwEowFpump,597,2385,179,0.3338926174496644,40,,,,,,,,,
GoY3hMdiVf2QkqkLTYLPnXRrV1HXsLjy8GJeNGjPpump,597,2387,181,0.3335195530726257,40,,,,,,,,,
7ZzvPcgJGc5PMKPsMm8yjyPq2wkY7YtEmT51Qtygpump,597,2327,181,0.34508670520231216,39,,,,,,,,,
DLYQBXkRo43Ct96fd9Cr7y5tZP5yQKUBLMTZU92epump,597,2327,181,0.34508670520231216,39,,,,,,,,,
HbvQTX1SHkktEP25fqUFijwMBLEgtmc918C8ShgCpump,537,2328,180,0.2998324958123953,39,,,,,,,,,
5jifcyrUEQUkGTnrhPLfL8xUdazZzcALJGDPMenXpump,537,2328,180,0.2998324958123953,39,,,,,,,,,
DW1Za6dt2HcgXVYMu9ZKe8CP6A3ip4TbbBWuCR9bpump,537,2328,180,0.2998324958123953,39,,,,,,,,,
5gkuTAKAskEhhc1D6ACtF6mmstfCg2Ldm5qT4C84pump,537,2332,183,0.29916434540389975,39,7,900,nan,1.1461153683571648,0.3159266961633851,0.8967988575732073,0.5906034116116106,0.31720081394526406,1.864898527334213
CR9vFRAbC6m3enGP7bTtoqEE12zetkwHbkFg95Dvpump,537,2332,183,0.29916434540389975,39,,,,,,,,,
HJvNXZ64yZeB2aZWyFEP7D35W8eRLfLDcbfUKRyHpump,537,2332,183,0.29916434540389975,39,,,,,,,,,
4Y9Red7dLgEMHzBi1nTGko7ub4irPFFKxtSfs6aepump,537,2332,183,0.29916434540389975,39,5,900,nan,0.05029469828798061,0.4003214589013999,0.7140398386643185,0.4523333612893684,0.20863992182287272,1.1466576199792877
GepVkouMVapm62pd5KzC5pxVh7j451n9jQJtEZjTpump,597,2334,188,0.3436960276338515,39,,,,,,,,,
8HWzVHr3vYVAKohiKw9GEQw5Ntg42ccdMrxgmPYkpump,597,2334,188,0.3436960276338515,39,6,900,nan,0.2649291655988608,0.5222189059987312,1.2680611082309996,0.36561142434214877,0.2622856421068206,7.524491947895495
UxbEbJpwXnBo6WbPTQa9qyrjhbeQ6Jidjs1XRm2pump,597,2334,188,0.3436960276338515,39,23,900,nan,-0.011613177260992757,-0.06351449623892547,-0.31563198869284625,0.2783417097886057,0.43185857396492083,7.282506974799455
HsmX84Jkz51Seb8yMsR7Yfnbd795qv8Wmah4kiZ6pump,597,2334,188,0.3436960276338515,39,,,,,,,,,
7XrokXKTBJQahMyNWKMW6VxRxTTSUxaGLoNAqEETpump,597,2334,188,0.3436960276338515,39,6,900,nan,0.3865057098959934,0.3810809707641707,0.6502850676405676,0.3922472583334539,1.164541604611974,0.760579533284925
GZLNaWXkrikpxA5Kcu8tRc1fM2N5h9zaBToCWQs1pump,597,2275,188,0.3557806912991657,38,9,900,nan,0.24398081847686237,-0.07764701367547933,-0.08464600485508222,0.4997139254350863,0.348283367557364,1.5601237542273263
CcWVFqrwzkEdHH1YpfZRjkdbKrxYQbU9BRqeC6ZGpump,598,2275,193,0.35658914728682173,38,,,,,,,,,
Gc5hxBYZjxWNpt3B8XYbp4YoGCHSMfrJK7ex4GUTpump,599,2274,205,0.35761194029850746,38,120,3600,nan,nan,nan,1.3868585755082479,1.6823603444231454,1.8173104846195067,8.485827692904742
CDfPCmvmU6WkfAKqDhRZkv8bVHLW2FUpZCzbqa1cpump,599,2274,212,0.35761194029850746,38,5,900,nan,-0.22969861948291492,-0.23357271020915105,-0.467368721979174,0.8889896209142891,0.2723602638122724,-0.08340034240470895
4Xg9qDuEP1vMEwqMr2yWo92Yn9a7xZu5BNQBbXVfpump,599,2274,212,0.35761194029850746,38,,,,,,,,,
87cRLJX67bTkHb19uKJQF2defWfLRKnr1qDLQd7jpump,599,2274,214,0.35761194029850746,38,,,,,,,,,
9xmd52vTQomtntt87cRTZuJjQk9GWsmuMMk3ezpNpump,598,2273,217,0.35701492537313434,38,,,,,,,,,
FqBzU27KvwRKki7ZLzVMBgtKaVjdE64nfEkL1An1pump,658,2273,218,0.40743034055727556,38,,,,,,,,,
PeBVYRsRQZAiUoSnBXXhX5E9HUgBZyDURWrerYcYgiz,658,2273,218,0.40743034055727556,38,6,900,nan,0.02545572574079058,0.9604267021418629,1.2425363459093286,1.105868431979464,0.5754097329286983,3.085104753469386
6LAVYbytESPF1FMBD8zaCyg9s4vRbcfhhwPN5P3Rpump,718,2333,237,0.44458204334365325,39,,,,,,,,,
EZA5ncFF3XtYYpzFYyxcXjLPovJoxkQbFfDGSRQxpump,778,2332,251,0.5006435006435006,39,6,900,nan,0.18956675346694296,0.07389305725509399,0.896150341208475,0.4305307680909201,0.4109908925972809,1.5595719577633176
7g2xyrq9Fk1TvFiqqcmLJAQ9jAtfHobmrdzzM9Dp2SpV,599,2274,257,0.35761194029850746,38,,,,,,,,,
DPmxFPHYvwyGLWDK6iu9EiDs1yCZR35TisCz4Lygpump,599,2274,257,0.35761194029850746,38,,,,,,,,,
6hosezP1x4Ng4zgYZtDFx58e6VBnFmnQ4ojyX32wpump,539,2274,262,0.3106628242074928,38,7,900,nan,0.016329715091918162,-0.01996136506507329,-0.02271940059395161,0.4350394955668371,0.14233260960261815,4.265494063242139
HeXxaXU7jZS5LWjgCGSjSFjFPyzTkMkaJ4jHirzApump,539,2274,262,0.3106628242074928,38,,,,,,,,,
593nS9yVmVHr3xN9REetTDSqfGNJggTsoQUVU4ympump,539,2274,262,0.3106628242074928,38,,,,,,,,,
FJBWgfc8wdEeUc2n7BN9EcmEJQUauvvpp9ZXvmF2pump,479,2274,264,0.2668523676880223,38,,,,,,,,,
Fw9LotRCnRPR5KWGD1GKuU6Y93E4xA8ngDds4S3Gpump,480,2274,268,0.26755852842809363,38,5,900,nan,0.10940562198924297,0.1610818780570098,0.7947147874851057,0.5246932948310423,0.16849250108338126,0.8458135165598697
CKSfQyGQAHtXPm6EYvguGb9Kd5gt73utYASdabQ9pump,480,2274,270,0.26755852842809363,38,,,,,,,,,
33gmnQQ8PFhF8qJTqEHNZMxydYQe25oDPRuQrMaipump,480,2274,274,0.26755852842809363,38,,,,,,,,,
768m4oL2PSpL832KQ7LBGDJGTLMvWQB2GETYRHM2pump,480,2274,276,0.26755852842809363,38,5,900,nan,-0.2673982354543858,-0.4676345437713554,-0.4808204133468019,1.2242343070373476,0.1899435995267788,-0.1401811065806129
2NjuvDtoj4HqSNGqMYBs4wBotq1e92gyHCCyEPKZpump,480,2274,276,0.26755852842809363,38,5,900,nan,-0.03239231877532989,0.35032436236201225,2.748035172488262,0.529751271680725,0.245928094307176,3.5383982517899844
EaaHExWS9Yiq5zDdm8fQ1Y5cXHg851PEExMxWNJPpump,480,2274,276,0.26755852842809363,38,,,,,,,,,
3uuWyPHJhtGdeWKYWJLAtjv6J8Z2WSw3mnFpugU6pump,591,2268,274,0.35241502683363146,38,,,,,,,,,
FtateF34Xzawa91bpbVNdX72hZYo9cymRDYqBreHHbJi,591,2268,274,0.35241502683363146,38,,,,,,,,,
DhvuLLW5ZMvvKVGVA9ZvUtwfJ24oVEaC5Q9opZWK7A8V,587,2324,282,0.3379389752446747,39,12,900,nan,0.12102222190394474,0.20868753686529118,0.5202982665505866,0.49427538983706165,0.23925671028232276,6.707613339200352
3gSWWRmnu27Rj4agNjPUMqoXq2SmUZ3UWo8QW4Gwpump,587,2324,282,0.3379389752446747,39,6,900,nan,-0.27077755218091504,-0.12398988268971389,-0.2618182780626048,0.5030105039668284,0.16270615137566166,-0.043996534696639
7XWZDMVv5oSFVuVky9w6yy7aPHQcRfcAenvpjxPCpump,586,2323,281,0.33736327000575705,39,,,,,,,,,
6BUHtXAd9Ahj3D3Rgng8Cht8EpAqihc5qimKVoVxpump,586,2323,281,0.33736327000575705,39,,,,,,,,,
Gy9uok5JPaHfqVYqSQ5j4VHw8Ud53NCu9kVn2HdApump,586,2323,280,0.33736327000575705,39,,,,,,,,,
FtXH4AAgR8KMBR8zDfTfHnYdSStw2Am3iwq8TpoHpump,586,2323,280,0.33736327000575705,39,,,,,,,,,
8KZhSTCKSLLMuBRAZDT4FohNmBBhdSS1aJT6DfrQpump,520,2257,274,0.2993667242371906,38,9,900,nan,0.5618063830656863,-0.1631828332325066,0.8637047259183537,0.9689735480179834,0.3544534132667652,6.08291689243826
12MtVBUwd628NCNK811KPep7KfGTdY8bcW9xQL6bpump,520,2257,274,0.2993667242371906,38,,,,,,,,,
2UKkazisyXfWUyLT4eqCgvEV6KNaxqwkHU49htQppump,519,2255,274,0.298963133640553,38,8,900,nan,0.38029206331503396,0.5320842739737421,1.1895229378063692,0.4205687139690039,0.18930589213957297,1.2779908468591974
7M5k3bTN8kJj3eU5CEoL8p12nKFXSFewkdGi4kxKpump,519,2255,274,0.298963133640553,38,,,,,,,,,
HJzs7y2zwBXXjvXjS1zzj56PJ1GvVUmca1mDMr1spump,519,2255,274,0.298963133640553,38,5,900,nan,-0.4527005380150594,-0.423037414120653,-0.6338833894603142,1.438591254835131,0.18584957091882692,-0.1910272319068198
5TrT61zqFxPHugukVD8Ce6TimgaHT5Sdqz4zfenfpump,519,2255,274,0.298963133640553,38,,,,,,,,,
4orXPB8QqxBaWCo5LKaQFmFwj8gpTSZocoqZMCYppump,578,2254,274,0.3448687350835322,38,7,900,nan,-0.03700865255486674,0.5384488872204571,0.8028781251321364,0.48753808168389495,0.23425206777685068,5.242732807137127
4uuxPfEdy2ZHhgux9zrRHtsbVx9yrnDrtLLAPWhmdKSE,578,2254,274,0.3448687350835322,38,,,,,,,,,
BT3X6i8JzQQDLgKDqQsHp5wPtSRN3as5VzYpnVEJpump,573,2309,282,0.33006912442396313,39,,,,,,,,,
HJEJGoEgsM7cE4nNv5YTY6t4Wb3PdcwE3NVkP6uVpump,573,2309,282,0.33006912442396313,39,,,,,,,,,
3YVwekptG83VNCGNB2mWRVmnNAzsxyUqMU5TBR6xpump,573,2306,282,0.3306405077899596,39,5,3600,nan,nan,nan,-0.4616028121698087,1.2298597335211379,0.9455816276209001,2.096048868865173
3EV3TUbdLZ2KbiMHvGDFbRkCkgiRcvptFRw4TWSipump,573,2306,282,0.3306405077899596,39,6,900,nan,-0.19426661435426207,-0.06729112312088725,0.6172859021503427,0.2665331575940555,0.07445505970701977,1.3429193525919851
FitRPV7tdpqhXjXaGjsKzy6oGLK8oBnnibH96Smbpump,578,2247,274,0.3463151587777112,38,,,,,,,,,
5rJthJB5JZwDvk57je7kod1wkQ7oQgoski9XH2PXpump,582,2307,279,0.3373913043478261,39,,,,,,,,,
CP8GU8E6A6BFhvxmroVfoTBoTZhkzA13GPPq9a9mpump,583,2307,276,0.33816705336426917,39,,,,,,,,,
DZkFZtKNdyrkKx42eHWp2biM8HkzxDVsVuKFoTjjpump,582,2306,275,0.3375870069605568,39,,,,,,,,,
Hzo9meSRYtgeF87zLsv9LcdmQaqYxWamxQ1Tmycmpump,582,2306,275,0.3375870069605568,39,,,,,,,,,
EGWY6RWw5RhEAihJsExpmMDd2GhCJmeCWC1HUBEnpump,582,2306,275,0.3375870069605568,39,,,,,,,,,
CuoAS9ipyuysr5bP1iZvA9sXNmvhk3pLHgu2SBx8pump,642,2306,273,0.3858173076923077,39,,,,,,,,,
AKBHvAqoojLaw995SatYBcpV2hebtSaSDUDBMAfLpump,642,2366,282,0.3723897911832947,40,5,900,nan,-0.0017256332310308098,-0.07459669243605205,0.18807691556801198,0.5052385588794499,0.15359186815896667,0.19003893127075244
C65gw5k88heBcebgtvDwztk1wS1Luo4Zg7pu7oFnpump,642,2366,282,0.3723897911832947,40,6,900,nan,-0.994173373835512,-0.9908585949490345,-0.990805575849669,239.327273909392,0.27913843191485666,-0.9898468526752874
GGXbEk3fVV1rBDt28YbJwVPh6VXaD5rPpGYXULYPpump,700,2364,284,0.4206730769230769,40,,,,,,,,,
DVb7fW75D3QnZDU2TR5QadF8GQ8aT5RQ5XjXwGuupump,700,2364,284,0.4206730769230769,40,,,,,,,,,
3rKTe7vKhupBCPbcNzChy2MTMvZ3NAq15DmYrqHGpump,700,2364,284,0.4206730769230769,40,,,,,,,,,
3bLw2fp44SGrAp19XAtaLmutCksRDRDvjLyTbWD7iEqV,706,2303,271,0.44207889793362554,39,5,900,nan,-0.6914122604139668,1.697046321100697,45.60755577435569,4.932225262883932,0.6806188858259449,10.901004063606383
8WB6TuGytm5Q7YfSfD1LPzeQYV2LnTqgC5ASxnJZpump,767,2303,268,0.4993489583333333,39,,,,,,,,,
GSLmRmE2tTQzQaswiJQST9WdGYj3V3kLbKFaa9xzpump,767,2303,268,0.4993489583333333,39,,,,,,,,,
D19eh8TdZJpMFKpW43wUSW8iFa4dVBFyatbNecaCpump,767,2303,268,0.4993489583333333,39,,,,,,,,,
EkcTa8n14fXcHdfvZqCg72cTCutJnnKb19vcHwKTpump,767,2303,268,0.4993489583333333,39,120,3600,nan,nan,nan,0.09210578014230664,0.12675932509213264,0.8576336628662703,3.114187088132071
9m5nwkpKjyv8SRY7M1cTVCbMVv38j97YQqS4iwtvpump,775,2303,265,0.5071989528795812,39,,,,,,,,,
B2LzKgXFkDCEnoNcfsAyFEgZWCehYvQMi1u5SgDtpump,775,2303,265,0.5071989528795812,39,,,,,,,,,
HHkd676UQiyNVXVFwYwQtBa6w3VbWUKmbYbZXqEjpump,775,2304,264,0.5068672334859385,39,,,,,,,,,
Ehjqf14dNJnigNCNqQ2mcFa842k73L9HKVxXKHq5pump,775,2304,262,0.5068672334859385,39,,,,,,,,,
4YhFH8GEBqWjfiAfczjf31ngRdQxfSBqc8gfD4YQpump,775,2304,262,0.5068672334859385,39,5,900,nan,-0.11908805481140439,0.09244669527205707,0.34832435142322793,0.46796181938514925,0.13064207842419723,1.9091175332604124
6TpjRqHB5BBZH6gtKdqiHDD8u7noVqS85LhtwxySpump,775,2304,262,0.5068672334859385,39,,,,,,,,,
FJBaZFtrcZqx5zF4Z8kSL7SGq12ptoh6FqcrUbbhkJJi,775,2304,262,0.5068672334859385,39,120,900,nan,0.1268286454707095,0.6111625739004927,0.768605799016848,1.3460339314620116,4.008140518285628,1.5675776992746937
9KbvJ3RitJ8rFDAM6rEVKKJV8Y4sKsawnYJR4QKHpump,600,2304,261,0.352112676056338,39,8,900,nan,-0.014365025720721403,-0.03354649214025873,-0.2668847625537538,0.10580839510663824,0.2960996199067582,0.8275017005793368
FRS2TzZZGv4X4kx9a2wiMWyrTBRN9CYDRmp9quUTpump,600,2304,261,0.352112676056338,39,,,,,,,,,
47QmsheocjD1gsb3nghrUfPAQy6yBCbErt6wMMDdpump,540,2304,259,0.30612244897959184,39,5,900,nan,0.7532678445052594,0.4442823225666135,1.0081229884777563,0.5201805557421996,0.22701634712393767,2.550308866222623
HiY4qx8j5QuVh5UFnKyFq1DvzzDNgFkgyyhEeDXhpump,540,2304,259,0.30612244897959184,39,,,,,,,,,
E9aqL5mdwzJqFpoCaDiutUWJ78CjBRvfVU3vfgXtpump,540,2304,257,0.30612244897959184,39,15,900,nan,-0.0015108698825373468,-0.0019861616033809426,-0.001623650865592019,0.09152194237275528,0.15106955485777537,5.88204798162691
DFPx9wF6oikK8drHiY3EukCA4gDBkHPL51SL573tpump,480,2304,256,0.2631578947368421,39,,,,,,,,,
3uQw7mq6aZWFsVRSY1yn31QKKu6wzX6n7JeWsXnQpump,480,2304,257,0.2631578947368421,39,7,900,nan,-0.37042856226109355,-0.25866230203099316,-0.014020380673789412,0.9287738280096725,0.19375785019125258,1.3093669177861949
5RvzePocfbTfpUitxtrPQkF5yDN6zBKDgAGDzP18pump,480,2304,257,0.2631578947368421,39,,,,,,,,,
CHVayd2v4ffoGcZiBDpFGrWW3J8haMQXafrArSi5pump,480,2304,257,0.2631578947368421,39,8,900,nan,0.2695379831839688,-0.04396732941783943,0.14116130990112508,0.4984473285433247,0.26808722698169124,12.776537910905786
2CUqkRbuiST6yTmV1uZrWmvrRFWQqKFsdSNwZkstpump,480,2304,255,0.2631578947368421,39,,,,,,,,,
EKSqz65fJNVAnScVuX52EPCT3AvVYZjJCcAHY8C8pump,420,2304,254,0.2229299363057325,39,,,,,,,,,
GBzKWZ2f1amBwsGGZi2wC6r2Mvz5KyoSJANnWHzBpump,420,2304,254,0.2229299363057325,39,10,900,nan,-0.16735403871745214,-0.33710896711074334,-0.15187362750095768,0.626086098992061,0.20720011320563458,-0.10337264126339585
EsSBTcudQscyUAA79tFrCLXWGqM4xduHg2Jqim1Lpump,480,2245,246,0.2719546742209632,38,,,,,,,,,
6zxYs3p2UM2Fa7GWNefSsMxYSq7HZ5b1XbgbU96spump,480,2245,246,0.2719546742209632,38,,,,,,,,,
9jSTqaJP2u35CLCuThnW9BTamDqnX5HoYzFwhaJCpump,480,2245,246,0.2719546742209632,38,11,900,nan,-0.24321119762810617,-0.12276260512301951,0.23636239307898488,0.4434392899001189,0.30259060417462413,0.8593587574912751
897wEhKQtCKXuxxoDA8BH9LWnSpdTKLVzqh1J8xFpump,480,2245,246,0.2719546742209632,38,,,,,,,,,
cQ1Jye1NiuoC8yvaswdNyfbn7AQn1KdWkAmba65pump,540,2253,247,0.31523642732049034,38,,,,,,,,,
FGhpwjEmgivfXExogNENAHVk8Lm56VKg2TZD4iktpump,540,2257,248,0.31450203843913804,38,,,,,,,,,
AeEX6gtzfK1d9NbasSV66bx7g1cHoqKRnt43evDzpump,540,2257,248,0.31450203843913804,38,5,900,nan,0.3986941189789437,0.05055097916689033,0.5197273488290413,0.5532196170208176,0.22038148394266172,2.2320531545074127
7M3puYZBZJEFCsbmeMsfTGSkH1Ek36VpKh7dezhhpump,540,2258,249,0.31431897555296856,38,,,,,,,,,
5ZRKQHDiFVFgKa2cnvTx4dj1JMHmepXJz1BxtSGLpump,540,2258,249,0.31431897555296856,38,,,,,,,,,
EMZYjU5e9N5UQmfFJZG4B6wNxp4NTaxXau1UQtxspump,540,2258,252,0.31431897555296856,38,,,,,,,,,
3is5vKhH667c2nqL6SSMGz2nRY1qd4dFt6zJmt1dpump,540,2258,252,0.31431897555296856,38,,,,,,,,,
5FQZH7yHPRinpEyXbp1JewLfFAczB9NZqHGzfnRepump,600,2258,253,0.3618817852834741,38,5,900,nan,0.14053555605322132,0.07062626676027461,1.7702331600836771,0.4321006944411583,0.24400390855243453,2.57154643942258
GrAs31PptyTSVfTabfTbJBQZCcuKQCZjZZK5z96Wpump,600,2258,253,0.3618817852834741,38,6,900,nan,0.03625119841286484,-0.03648958172372674,0.8819502350384123,0.3794869968463138,0.2123442924115181,2.8003068271866067
6BhcSiLCmG1DZWCGmGBbcKVFtnkBGukzy1TjQTDcpump,595,2267,240,0.35586124401913877,38,6,900,nan,-0.18640523483861038,-0.20956289665461025,-0.2999296593268459,0.7767368290021596,0.25333429753280706,0.8181898876419573
DRrzocG3Ye5GC6RUd2kBr45ewKMMcPzd7ARVaMWBpump,595,2267,240,0.35586124401913877,38,,,,,,,,,
2Q7MTrjLhPKpnquK75kiFJdDZ9CFTddAUtVnyNEApump,595,2267,240,0.35586124401913877,38,,,,,,,,,
Hgfwz9d5iK7jNbnwhpmkWCn9dCJpYvcosksfBkZQpump,595,2267,240,0.35586124401913877,38,,,,,,,,,
VJdpSDDLof7HuZiNmsRUSL4YCncsk1FGiVoHyAJpump,595,2270,238,0.35522388059701493,38,,,,,,,,,
7Ru7kZdKBepiKF56vEfa1gEe6BNQCivYRzYQGh19pump,595,2270,238,0.35522388059701493,38,,,,,,,,,
udPEzBjbGMzYZbuLtByqLYhc4TEs6EebG8R7fwdpump,535,2270,233,0.30835734870317005,38,,,,,,,,,
BhY2FZWdqd6P91peYRqwZ4dA9gLV54CsGLCfPn9zpump,535,2210,229,0.3194029850746269,37,,,,,,,,,
QUESTP8xKMfot3ErcdfWXsHbG3kN9mutieAqrVNw74s,535,2210,229,0.3194029850746269,37,120,900,nan,-0.0015464442532328038,0.055757062942714875,0.05353349650109318,0.054361753684762724,0.0002470330720411291,0.08562843246818952
G9ALRz5jtq6wG7dijjsb1TvkGatwPNcnhbAGECVQpump,535,2211,226,0.3192124105011933,37,,,,,,,,,
HXD5YL3rwv1mrHC4giBkAb1pxW6ohCQppJsxrzJZpump,535,2211,224,0.3192124105011933,37,6,900,nan,0.29953835293902675,0.9461344461828662,3.0063984622120996,0.6082921805466067,0.2742979391269757,3.902080472043309
SypcH53HXjRX2hVM8ucJEx2hJgpo9HgRevXskVApump,595,2211,228,0.3681930693069307,37,5,900,nan,0.4469729187183511,0.18650428053373025,0.13557340101317839,0.558607277268071,0.19190057626037335,0.8096738277688547
GiyxNC3aPjQJcsu8baZkY9vtyTMShJsopYHguyFmpump,595,2211,228,0.3681930693069307,37,,,,,,,,,
FnTzTiWvTJugJP3HtVqtpWqj6MuGLk4ZM5TyfGJvpump,595,2211,228,0.3681930693069307,37,,,,,,,,,
DwxFHLjyjtrJcYCHiRkHzuRejVoummWhwnwHgML6pump,595,2211,228,0.3681930693069307,37,,,,,,,,,
E5peneUkvKstns3LYZCkq2mB8uCS6kL9dP3RmZNYpump,595,2211,228,0.3681930693069307,37,,,,,,,,,
EsqYneVWU37VHd1hVtN7A7hw5f4eMmBYAEVGm5eFpump,595,2211,228,0.3681930693069307,37,,,,,,,,,
Cshsbjv9kyFL8MMeGtUBwX8DbQp8cbfuRELsbY2Kpump,595,2213,228,0.3677379480840544,37,6,900,nan,0.09717610205017668,-0.0020230460494784497,0.32660003967256057,0.3997418549364044,0.15006212558978252,0.6728765723877335
KuUtSBFWLpUgr4sXPZ1CYzy1uU5F9eUbj9jcAo1pump,598,2155,225,0.3840719332048812,36,,,,,,,,,
BDXUaN4Bx6yaCBKAmCyGfdXd3UkRobiQwbV8mB1Kpump,600,2155,224,0.3858520900321543,36,,,,,,,,,
2mR2Fia66XTA18pdsgvn8EWubDwWbEbSooQjWkFXpump,660,2155,221,0.4414715719063545,36,5,900,nan,0.8185944444405502,0.5542036334013702,0.7843192648697492,0.7052755933751725,0.3521421087834845,2.4018195995105645
DgRphhLmctWfymig9YCggLAYmxn1iuzPxKrYRApupump,660,2155,222,0.4414715719063545,36,,,,,,,,,
9E7pJVvNrRthJdXsdXkrrbQuu5B3yekR51aAgzmqpump,720,2155,210,0.5017421602787456,36,,,,,,,,,
5uVwVUvzXsYP9Cc1sjRgVJE1zX3xfi3pArJNg9RNpump,600,2155,207,0.3858520900321543,36,5,900,nan,-0.25288706949169903,0.08934328305239281,1.4533072820725228,1.250167674657679,0.28174901288625276,0.11555065967203282
4wTsqNF9bbP3D5Em1qksiPufs2GDZsK5HapSvYiWpump,600,2155,207,0.3858520900321543,36,,,,,,,,,
De15pGV5Y13e8obRxj6VuVppRgvpnjUoRtnNtHy8pump,600,2155,207,0.3858520900321543,36,8,900,nan,-0.2250344433404179,0.06838476169220753,0.0729319708366627,0.54467973321852,0.28026491334973497,3.060512634914888
7XpUU9oVxfAsDxjSNvQnupQjhSsGywZCkoPZKzaVpump,600,2155,207,0.3858520900321543,36,9,900,nan,0.43532379076787797,0.1542450048321169,0.526708748885298,0.4025818288754053,0.31158406342543055,1.9714530311762548
GiAXHqgpNXcjMTRVDvUk2kr4ZnARePn8Zg7nCTTZpump,600,2155,207,0.3858520900321543,36,7,900,nan,0.10926203204566032,0.6552175606806663,3.1467239281412,0.5593967342978595,0.41959484419868953,1.6574054630584945
CQn2cYhvPCH3y3MHbuYXAR6eUxEU3YeBpckkzUVypump,480,2155,202,0.2865671641791045,36,7,900,nan,0.050451692110697666,-0.21556154107114,0.5306677471753951,0.5506221933292058,0.2720491188771223,9.711453115838067
