mint,scan_ts,sha,symbol,tier,dex,gmgn_ok,n_hc_misses,price_usd,liq_usd,mcap,fdv,vol_h1,vol_h6,vol_h24,buys_h1,sells_h1,price_chg_h1,pair_age_min,score,total_holders,top10_pct,insider_networks_pct,graph_insiders,creator_prior_tokens,rugcheck_score,gmgn_bundler_wallets,gmgn_sniper_wallets,gmgn_smart_wallets
CRkYt5r12pat431AaghadDCjrGB2vGQ1ekQziSjypump,1785964871.8873696,a0730521338810980858d0ba1c56b8ecfa76bce4,1MCOIN,B,pumpswap,True,7,5.208e-05,15290.98,52083.0,52083.0,51217.11,51217.11,51217.11,834,732,70.27,16.848122827148437,46.8,733,20.5,0.0,0,0,1.0,70,19,4
F1mLkfewYCoZgR8sGBmwLg7bzKtcKyyqJ7YYSrVjpump,1785972714.0772817,0fdbe507aee3f44915009438d5967ea1420d85e7,GoldCoin,B,pumpswap,True,8,4.193e-05,13549.42,41932.0,41932.0,51061.96,51061.96,51061.96,1061,816,37.36,12.434621362304688,44.9,897,22.6,0.5,4,0,1.0,138,27,2
77rUTY78vqn1MAaWMFW2dFQ9fHNr2WubS8e6P3nhpump,1785977844.8706326,c8a3f339f56e0cd34f0419256afaa16a02988496,Tardimals,B,pumpswap,True,7,8.387e-05,20149.59,83874.0,83874.0,245698.54,245698.54,245698.54,3821,2860,179.0,33.19784387613932,75.4,1817,18.0,7.8,13,0,1.0,403,30,14
GafyWkvYmsqd7MrsuvJJcMZXdaDRTS9z538ZhJspump,1785977844.8706326,c8a3f339f56e0cd34f0419256afaa16a02988496,COOLGUY,B,pumpswap,True,7,5.557e-05,15813.64,55561.0,55561.0,50915.51,50915.51,50915.51,939,1363,80.58,6.51451054280599,33.5,596,10.2,0.0,0,0,1.0,155,34,0
HcNWQPmvtCSZSXPsbGDx6FSRfscnauKPTP2v7C6Jpump,1785990163.6540852,750d1b1dea341d2626d3699f72b92cfe67f86996,CatDance,B,pumpswap,True,7,8.79e-05,20447.85,84602.0,84602.0,169067.6,185970.75,185970.75,5502,4600,58.18,71.17756808675131,65.0,2379,23.4,0.0,0,0,1.0,112,13,4
6a4TCQoCFXXNK8jUtjCMPqvoaLGx1oNLrciBiRafpump,1786000870.3795407,6da8fb38e948a2801d50e71938bcb5eb34ab2af2,MEMOLUTION,A,pumpswap,True,0,0.0002346,35325.77,229998.0,229998.0,56867.13,380338.56,611843.04,745,1113,31.64,580.3229923461914,72.9,2249,7.8,0.0,0,0,1.0,36,29,5
36GuKdF7Z3fVAMVeZQRUPBT2uJd4SuXvmLnmraD7pump,1786018333.1279159,972b75626fda7c544c34cb4ec57c78c9d6777369,CATECOIN,B,pumpswap,True,3,0.0005606,56586.62,535468.0,535468.0,614577.04,1268488.04,1268488.04,9288,2272,121.0,129.68546526285806,80.1,1939,15.3,0.0,0,0,1.0,241,35,6
AvnRcJVB2t5cvYZMWk67xiPyGqxfgJeTDPViknLkpump,1786018333.1279159,972b75626fda7c544c34cb4ec57c78c9d6777369,MOOT,B,pumpswap,True,6,0.0001145,23640.08,112756.0,112756.0,146339.38,281393.91,281393.91,10396,10591,0.69,100.86879859619141,63.5,818,18.5,0.0,0,0,1.0,104,16,0
B7wGz1pcn3FR8EimxZf2yLWFKg9KSLumqrTX6MaYpump,1786018333.1279159,972b75626fda7c544c34cb4ec57c78c9d6777369,Turtle,B,pumpswap,True,7,0.0001246,25417.58,124627.0,124627.0,406385.37,523886.74,523886.74,5178,4019,168.0,67.48546526285807,74.8,2338,20.6,5.8,8,0,1.0,376,30,14
7sGdNQSvUGpahh6qyXB3g5gsdK9FAzZM299KyCXspump,1786027158.1253083,1a38cef34c9afd07520055f6946800dc25f3f080,https,B,pumpswap,True,5,9.399e-05,40169.73,93939.0,93939.0,1902.3,9464.07,35524.44,18,17,3.63,334769.0020884725,32.7,16518,21.7,1.7,12,0,1.0,1000,14,88
3c32HTEvDVQC71irgNwQ6HX69Kw387V1aWBn76ugpump,1786061936.842252,3f8585eb8f1def4dfb3cc5a6e4aff4198f9d2917,goon,B,pumpswap,True,6,0.0003507,43874.69,332547.0,332547.0,575042.61,973339.1,973339.1,5079,4083,112.0,133.21403753255208,73.4,2899,21.4,8.4,12,0,1.0,503,31,37
4jEbdEWatK6ubnK915keqyu9T9EVmN7P87Vg7LpKpump,1786061936.842252,3f8585eb8f1def4dfb3cc5a6e4aff4198f9d2917,Telegram,B,pumpswap,True,4,0.0001185,24160.34,105700.0,105700.0,197215.45,355806.88,355806.88,3066,2326,31.36,96.71403753255208,75.2,2279,20.0,0.0,0,0,1.0,303,18,5
CjRtyRTbwBgtbpDshAa6uAHP8UPMDqioFZATdBqmpump,1786061936.842252,3f8585eb8f1def4dfb3cc5a6e4aff4198f9d2917,Gus,B,pumpswap,True,5,2.921e-05,10994.94,28252.0,28252.0,675.66,7063.81,52970.8,58,14,9.04,779.7473708658854,56.0,537,31.8,0.0,0,0,1.0,83,11,0
3S5mGWH54YAtjoWNHEEA6rhCC6vFTzpFVzAGiwyepump,1786072852.6549878,3f81a4d6ed70861cbc4fb6539a4e43eb9a4ea275,GATO,B,pumpswap,True,6,6.033e-05,16515.64,60335.0,60335.0,121770.81,121770.81,121770.81,5457,543,64.08,40.76091646321615,64.0,330,15.5,0.0,0,0,1.0,12,12,0
H83D7mvT1sWuQCUJZzJDVLuCwB6e2fRk3a8VGwj5pump,1786072852.6549878,3f81a4d6ed70861cbc4fb6539a4e43eb9a4ea275,GG,B,pumpswap,True,5,6.493e-05,17080.09,62130.0,62130.0,35642.27,111749.19,111749.19,454,305,71.05,140.94424979654949,60.5,1020,30.4,2.1,4,1,1.0,175,17,3
76yPcGUMzHeMvWw1SBcmx4H2ve4SyKCCAE158ZD8pump,1786079312.483242,25517acf83acc638b61c660b480812fa75734b2e,AQUA,B,pumpswap,True,7,8.236e-05,19502.68,82361.0,82361.0,74624.62,106121.35,106121.35,1170,709,25.99,65.80805403238932,54.7,788,20.7,0.0,0,0,1.0,104,30,5
AwvwgWt7gZ9seYtzcK8LLSS8hCTfyQnRpAWN135Vpump,1786079312.483242,25517acf83acc638b61c660b480812fa75734b2e,PROOST,B,pumpswap,True,7,0.0001053,22396.52,100732.0,100732.0,200773.92,299205.31,299205.31,2590,1784,-48.17,87.37472069905598,65.2,647,24.8,0.0,0,0,1.0,150,12,6
BD5wSmuNysbBWTDrnNxfUqtzTvrYfJwgRS8MHroEpump,1786084558.418968,6f10d26a674b9bf72cad88ebefb47d4598612246,DUCKTATOR,A,pumpswap,True,0,0.0001836,30769.11,180025.0,180025.0,77433.34,396359.16,545200.55,1026,1538,6.64,504.20698280029296,76.6,1862,7.9,0.0,0,0,1.0,21,9,6
CdKQLGogBTECMzYaDkU4uounyNKVxU8L5S8titQKpump,1786097678.1732495,46c198688325b403e54ace16c78fb092de5a2baf,TRIPLEAPE,B,pumpswap,True,2,0.0001181,25362.98,113804.0,113804.0,488054.7,1010881.55,1010881.55,2092,1529,-30.06,162.5862208251953,74.4,904,16.8,0.0,0,0,1.0,63,19,3
DLtW3nX7tqMvY4CKCUGpwZ8S6ZanQC4Azw66p1Xqpump,1786101074.2523072,254bc7f4cfe3f6fbc4ab592c8366cd1257a7ff12,MINICATE,B,pumpswap,True,6,2.981e-05,11161.71,29818.0,29818.0,42702.3,42702.3,42702.3,929,667,0.47,35.737538452148435,57.3,875,19.1,0.0,0,0,1.0,90,10,1
UCoFuzqbvJ52NjmS4Ra6QEYd5jpVYDDQvxxHo5UJJgR,1786101074.2523072,254bc7f4cfe3f6fbc4ab592c8366cd1257a7ff12,UCOF,B,meteora,True,2,0.002836,104298.67,2836995.0,2836995.0,330.43,51994.76,51994.76,16,6,0.63,203.53753845214842,33.6,129,15.2,0.0,0,0,50.0,0,0,0
76vPMYvU7Gv1h1GsuY45XxcuF19JKfkYgKdmwe7Ypump,1786104052.7454412,4dd43c77e6b543dd05bb564f8ad0c2eb524b4578,SFN,B,pumpswap,True,7,0.000221,35087.7,221065.0,221065.0,900160.52,923952.42,923952.42,10456,8925,812.0,61.129090686035155,73.6,3202,21.2,5.7,9,0,1.0,601,41,27
FLq6s9GwF1TQ8xZLz7EmDJnDMKPoMUXaEayHbtZUpump,1786104052.7454412,4dd43c77e6b543dd05bb564f8ad0c2eb524b4578,Sherman,B,pumpswap,True,6,0.0001091,23274.06,109100.0,109100.0,251397.56,314466.26,314466.26,2885,2236,86.08,68.49575735270183,72.2,1383,24.4,0.0,0,0,1.0,188,28,11
6gTwUQGMFq2GMNYgvb4ejjDqCBoN7Gs87jToemYopump,1786109030.0000088,f779cda8c1834f85b1feddc3a55e553ef67aa2c8,TINYTANK,B,pumpswap,True,5,0.0001234,24739.87,118377.0,118377.0,17854.89,131053.49,290084.68,292,156,7.95,696.516666813151,69.2,1035,27.2,1.9,4,0,1.0,145,5,7
BiTt2dobZm7YpNPGJjBqJcCUpUwFxYAFHfMBBazopump,1786109030.0000088,f779cda8c1834f85b1feddc3a55e553ef67aa2c8,NOOT,B,pumpswap,True,5,7.294e-05,18560.51,71990.0,71990.0,82864.18,189748.28,189748.28,7154,686,65.24,72.4833334798177,67.0,245,18.6,0.0,0,0,1.0,14,0,1
DkSJKm11B4PKLZWGx7EuXAxacGEjpMeUkk68oRxepump,1786113270.5863686,bef71f57d40ce87721a699739f5731963e46343c,DTR,B,pumpswap,True,7,3.943e-05,13265.66,39431.0,39431.0,154267.82,154267.82,154267.82,730,552,15.62,36.97643947753906,64.1,401,10.0,0.0,0,0,1.0,27,14,0
9nXkTPZETP9hrntNYgxQSeDzwbhrExhFqKJPb5Z6pump,1786116640.957802,2a33c71efeb80b2d5f17cc5e5b5d2073d7984ef5,CASHDOG,B,pumpswap,True,4,0.0003235,40424.49,321657.0,321657.0,53255.41,310644.34,310644.34,598,811,37.78,162.89929670003255,57.0,1786,7.2,3.4,9,0,1.0,80,30,6
XTAL9rJpwoPokY1p2KqGcuBULuKJ1BXiQYDNXEq7KoX,1786116640.957802,2a33c71efeb80b2d5f17cc5e5b5d2073d7984ef5,XTAL,B,meteora,True,2,0.002523,58260.75,2523562.0,2523562.0,1223.87,6580.77,57370.51,135,129,0.25,1144.2992967000325,23.8,157,11.3,0.0,0,0,1.0,0,0,0
YBPUY1zz2QV1vk9X81YekCJC7MNbVxcscQxBiE2pump,1786116640.957802,2a33c71efeb80b2d5f17cc5e5b5d2073d7984ef5,MIMIMUMU,B,pumpswap,True,6,9.357e-05,21485.95,93445.0,93445.0,373601.01,373601.01,373601.01,3800,3280,209.0,34.949296700032555,75.6,1709,15.7,4.5,4,0,1.0,308,25,13
mNzssXQ9hU1ASJ1CVuu4JjrFBrfeVdR2JzirKS3pump,1786116640.957802,2a33c71efeb80b2d5f17cc5e5b5d2073d7984ef5,RAVECAT,B,pumpswap,True,2,0.0005628,54829.43,558966.0,558966.0,139027.01,943890.56,943890.56,1170,1372,81.25,108.21596336669921,64.3,4151,7.0,0.0,0,0,1.0,136,15,3
3UGJHrLqzbX4g7GdAWAn5XkhVApT4WHxAewntuWJpump,1786120085.6799223,dcfc8b0b184a23d705fd31138a1651a36ece894e,DREAMCOIN,B,pumpswap,True,5,0.0003425,44195.58,342512.0,342512.0,1485568.58,1485568.58,1485568.58,967,789,172.0,27.827998706054686,68.9,636,10.7,0.0,0,0,1.0,63,8,8
AuD4BEQaNUcLzqKSVANe4UGZVUTZcpamuNBAfBFdpump,1786120085.6799223,dcfc8b0b184a23d705fd31138a1651a36ece894e,PURHZ,B,pumpswap,True,2,0.0001857,30553.51,183900.0,183900.0,201352.93,320472.94,320472.94,2504,850,79.25,74.39466537272135,76.6,1791,1.7,0.0,0,0,1.0,51,9,0
DUxbHHy34XSoo6cjeeiiTMUu12UyoNWbvvMUWcvjpump,1786120085.6799223,dcfc8b0b184a23d705fd31138a1651a36ece894e,Nosferatu,B,pumpswap,True,1,0.0001175,26598.34,114141.0,114141.0,1089738.85,2786441.38,2786441.38,2975,2868,-75.06,209.86133203938803,75.5,1355,12.9,0.0,0,0,1.0,86,20,6
DdSfpVAAi3kcZLMVBS4whtttTu2wPFYfwEwmKLe1pump,1786120085.6799223,dcfc8b0b184a23d705fd31138a1651a36ece894e,TINYCATE,B,pumpswap,True,6,3.703e-05,12615.57,37036.0,37036.0,21643.06,21643.06,21643.06,300,368,20.35,3.6946653727213543,25.0,523,15.4,0.0,0,0,1.0,143,21,4
2YxBvZ4BwYtoLdzf7pDAAQ6kExX94q5nz8RrLaPHpump,1786123684.621609,ed8a8decb9ace0c6e8cb33c22fa02fe0cae2ff60,GILF,B,pumpswap,True,6,5.77e-05,16101.48,57702.0,57702.0,119048.99,119048.99,119048.99,2437,1468,89.59,57.81036014811198,68.9,1171,18.0,0.0,0,0,1.0,174,16,6
4LSbFBqfTK3QFi1wqw5rVkvt1SRgyZeRTZD3zzNdpvRT,1786139489.989314,b01bdbadab7812b5e6c81600dcd13d9b8505e2fe,WAGMI,B,pumpswap,True,7,2.642e-05,10509.03,26429.0,26429.0,96329.65,96329.65,96329.65,1365,1063,-13.7,11.799821899414063,62.8,880,20.3,0.0,0,0,1.0,155,18,6
Edpcd9aYh6BVRKV5hYrgnEuJ3MHAFcdnHtSL9yvopump,1786139489.989314,b01bdbadab7812b5e6c81600dcd13d9b8505e2fe,Pinata,B,pumpswap,True,5,0.000124,24189.51,119198.0,119198.0,12157.78,45026.79,45026.79,2416,122,21.49,299.7164885660807,41.9,204,26.9,0.0,0,0,1.0,11,13,2
7LRo1JRKLaGxYKGJWTyUmA5LduJFown9Xmpo1prJpump,1786143637.9927576,509d69c048defa318e26d47edc4eb129da92385c,PATE,B,pumpswap,True,2,0.001585,89522.16,1532046.0,1532046.0,1059.04,15112.15,37828.32,27,12,1.93,1573.749879292806,40.4,663,13.2,0.0,0,0,1.0,0,9,0
HKBWBhuW2jBHTLmJYFBwUBZkdzp6ji8ydjAwxP1aUSPo,1786143637.9927576,509d69c048defa318e26d47edc4eb129da92385c,KNEWIT,B,meteora,True,5,6.101e-05,13878.2,61016.0,61016.0,183126.03,373615.99,373615.99,1624,1134,-33.86,77.06654595947266,70.7,1222,34.2,0.0,0,0,1.0,167,30,9
K3kpBCjX7UJgt7i9LUPRuJ665To4KFUrNyMQRN4pump,1786143637.9927576,509d69c048defa318e26d47edc4eb129da92385c,$ghosti,B,pumpswap,True,4,4.39e-05,14190.98,39884.0,39884.0,976.47,6189.41,25651.31,42,15,1.37,8729.416545959473,38.7,794,22.8,0.0,0,0,1.0,32,32,2
HgD7ueF5YYRM679TxZRjWNk7s2f1QXbEFjQR4tm4pump,1786156306.9931798,a962376f21801312e8b419e61b936b9093185b21,burncoin,B,pumpswap,True,6,5.823e-05,16492.73,51829.0,51829.0,222894.05,254986.46,254986.46,4760,2154,68.1,78.28321966145833,76.9,1457,28.4,0.0,0,0,1.0,196,11,4
gAshQBpVGDRAtL9y6C5fJvVkA5cMWVR6c58w4XWpump,1786156306.9931798,a962376f21801312e8b419e61b936b9093185b21,RAMEN,B,pumpswap,True,1,0.001414,89889.41,1384083.0,1384083.0,297624.98,372022.73,1420838.4,1603,1423,87.48,876.1332196614584,58.5,5289,3.1,0.0,0,0,1.0,97,22,3
AENK1YJ9978xp19xQLKat6eNmndf7Jg2FxFfKiwvpump,1786172844.5468764,e7ad57a98aca7b028bb1c6416eeb9ea5db7ed4e2,LOUIE,B,pumpswap,True,6,0.0001911,31642.76,191126.0,191126.0,486413.79,510962.51,510962.51,5204,4120,1658.0,64.39244794108073,71.0,2072,21.5,0.3,4,0,1.0,335,12,25
2qE4vpAj5zv3WDCUdsxkdDwLboqC3PZk9caa3DjApump,1786176204.1094997,b3121fbb8d951de026ee31675452fecc0f1f2dd6,NAM,B,pumpswap,True,5,7.693e-05,18874.73,76936.0,76936.0,33055.13,33055.13,33055.13,4456,3255,145.0,28.335158329264324,48.7,4463,23.3,0.0,0,0,1.0,55,16,3
46amR3aeQE7MJ9QDrgNRqBP3FcsJ9QNYV71L2vVSpump,1786179271.4342124,86c6b83ae7f79a7dd7c5f3dc7708d637ff82367c,claudius,B,pumpswap,True,6,5.954e-05,16661.42,59541.0,59541.0,174471.95,174471.95,174471.95,3166,1984,91.52,46.37390354003906,75.5,1188,22.3,0.0,0,0,1.0,123,24,5
Etn5sZVyKfYY3tqLqctEA4sqKW5Psy221wKNo7K6pump,1786186472.780042,bc3e7f89249d11e6a6bea3015fff6bf876df217c,MARU,B,pumpswap,True,5,3.577e-05,12522.73,35774.0,35774.0,80385.83,80385.83,80385.83,1360,984,15.95,49.76300069986979,68.7,1110,18.5,0.0,0,0,1.0,214,9,3
BitihMR91FwBjFArYh2ususajJMa4Wo5EMp2JN7Fpump,1786197241.581297,4b19c1990101830d2cbdf5caa1fd644fd64aa963,BUBBLES,B,pumpswap,True,6,0.0001137,24405.8,113704.0,113704.0,567476.36,567476.36,567476.36,327,290,39.96,29.25968828125,59.5,291,10.7,0.0,0,0,1.0,20,12,0
4SS6ikszgkEZ9G8aWrRu5xR7ipBbZM1yH8PgkG6rpump,1786200096.528227,980eb168b54e230d1bc73b26d3a4ede906526f21,SADSWAG,B,pumpswap,True,4,0.0001952,34166.28,190014.0,190014.0,856759.44,1318582.97,1318582.97,2957,1932,14.82,98.79213711751302,75.4,882,15.5,0.0,0,0,1.0,100,20,3
5XhJSFcBvpEZrtdaydTuhyjvv5SyaHXWAD5sXzT1pump,1786200096.528227,980eb168b54e230d1bc73b26d3a4ede906526f21,CATE,B,pumpswap,True,7,0.0001106,23332.44,110619.0,110619.0,145169.5,145169.5,145169.5,2728,3115,256.0,44.89213711751302,35.2,339,30.4,0.0,0,0,1.0,48,21,0
EjD5Y9NVhXmtEqU7wYvAyZvDWZFQeEuHXFatJmTbpump,1786200096.528227,980eb168b54e230d1bc73b26d3a4ede906526f21,lickingcat,B,pumpswap,True,3,0.0001713,30724.68,162342.0,162342.0,379559.04,796030.4,796030.4,3782,2949,18.61,124.80880378417969,74.3,2966,21.8,0.0,0,0,1.0,549,8,20
H6jR4eKYVAr9MQ385Cmvo3SogLiYeUX8ECsxqihApump,1786200096.528227,980eb168b54e230d1bc73b26d3a4ede906526f21,PURROUETTE,B,pumpswap,True,2,0.0002358,35284.34,235757.0,235757.0,454640.15,462153.74,462153.74,4943,1690,57.96,60.14213711751302,78.6,3003,2.2,0.0,0,0,1.0,68,10,0
HSf6w34nAHiQ2uTPsFH3gSjae7rvbEmgoBEQm2uzpump,1786200096.528227,980eb168b54e230d1bc73b26d3a4ede906526f21,PLODDY,B,pumpswap,True,4,9.732e-05,21909.01,89941.0,89941.0,37062.87,200827.54,200827.54,3879,417,73.83,104.85880378417968,72.3,617,17.4,0.0,0,0,1.0,32,26,1
BVxz4g44d7z2CV5ZERPsvxY3QznPmof1Ddpascjipump,1786204202.8276715,29e7b696023ba2434cb8f8f76789000eb629f068,BABYTOAD,B,pumpswap,True,7,9.291e-05,21155.03,92918.0,92918.0,67421.74,67421.74,67421.74,992,642,221.0,7.013794527180989,40.0,996,26.5,0.0,0,0,1.0,142,11,4
5PSfG9tsifaxfJuF9kwHfkDVB5myowkUrwdqUh7Hpump,1786205699.721855,c40de5b8729044a3f7b3d44d90fb3d32f927f7d4,Oggie,B,pumpswap,True,7,4.346e-05,13966.42,43470.0,43470.0,28066.03,28066.03,28066.03,410,275,38.32,6.345364249674479,28.7,529,21.5,0.0,0,0,1.0,96,8,5
HfgV3Y9WUMuK7kyQmw3sCYByUBdWDkJPXsoKhJg7pump,1786205699.721855,c40de5b8729044a3f7b3d44d90fb3d32f927f7d4,SOOK,B,pumpswap,True,7,4.179e-05,13761.13,41793.0,41793.0,90020.5,90020.5,90020.5,898,862,31.65,20.212030916341146,57.0,758,23.8,0.0,0,0,1.0,170,25,7
FC6WBsiqnoq5KqjcXA5mawtshXkTDFPjY3DevsNppump,1786208190.3440242,8dfe5d9a7dc8963b5f6db02de7d7ff89518919b5,CLAWMBAT,B,pumpswap,True,2,0.0002058,33007.66,204132.0,204132.0,411373.45,514104.18,514104.18,3595,1781,50.77,73.2890670694987,81.3,2680,1.6,0.0,0,0,1.0,84,11,0
BjMRQ5vksXw8eAsXPe7VuLv9FMA5XmP6QQ9znco1pump,1786212926.0161088,15c2154b3ea54efc5acd897709a554529cd74aa6,GIGACAT,B,pumpswap,True,5,0.0001012,22196.57,101273.0,101273.0,92998.02,92998.02,92998.02,1328,1085,218.0,6.100268477376302,45.2,1263,10.8,0.0,0,0,1.0,264,32,4
57miZy94FL6iS3foTX6hJWp51aET8MAoZGT4zYuupump,1786215798.845528,8c99681f90ff4c7339d3a8c1b24240f2629787ab,Hypnotoad,B,pumpswap,True,5,0.0002133,33605.52,213355.0,213355.0,413396.45,413396.45,413396.45,3738,2971,579.0,19.964092130533853,64.4,1722,19.3,0.0,0,0,1.0,364,30,17
DfmUxZaGKH46tY2YgL5YLbQXg5FKup6Ftf666Ea5pump,1786217899.2931125,cde6b4004ce0fd5307324af0621f3adcc94a7244,Pomeranian,B,pumpswap,True,4,0.0003211,42343.32,310762.0,310762.0,734875.59,764758.04,764758.04,3545,2714,385.0,74.0715518758138,71.1,1029,16.4,0.0,0,0,1.0,120,28,5
8ghgo3oGxRQ4P6xGcqBUTfhqs8FneB7C5LSZQ2dmpump,1786222340.477675,88b7b592c832e3579d6f628a96da8868df8855b7,Restless,B,pumpswap,True,5,2.922e-05,11184.33,27420.0,27420.0,6544.26,24199.17,24199.17,169,84,62.92,145.04129458414712,45.3,577,25.8,0.0,0,1,1.0,54,7,0
8pVz3E84hntMq4J9BeWv8KP7xkRNyS4mB4kMGRTdpump,1786222340.477675,88b7b592c832e3579d6f628a96da8868df8855b7,PURRBIT,B,pumpswap,True,2,0.0002055,32813.21,203484.0,203484.0,327716.81,433952.72,433952.72,3629,1406,73.42,72.47462791748048,79.5,2399,1.7,0.0,0,0,1.0,34,0,0
CyDgGBPawS1CquTTVvt3gf3EPdDYmaLKd7NepW9LzNrD,1786223899.533836,8e945a9375fa2f01ec2cb366263c1953ac71cf70,opium,B,pumpswap,True,8,0.0001426,28025.49,142667.0,142667.0,50342.15,50342.15,50342.15,518,315,166.0,20.092230598958334,36.3,513,26.5,9.2,8,1,1.0,106,6,3
EqtUZ9GD22hTBcxiRgQgzPQZ3ncj4dmwC5SzyJT6pump,1786225829.57289,2736522c5b73672a2b28335b71f81e06990179c1,KENNY,B,pumpswap,True,6,4.686e-05,14576.89,46867.0,46867.0,32958.26,32958.26,32958.26,394,229,47.83,33.39288150227865,40.2,411,19.8,0.0,0,0,1.0,40,11,2
GhkTyfsXQLf5hgu6BvVRFEbpqgRmXUSQNCa89SDSpump,1786225829.57289,2736522c5b73672a2b28335b71f81e06990179c1,BLACKTOAD,B,pumpswap,True,7,3.979e-05,13364.32,39787.0,39787.0,70230.72,70230.72,70230.72,1097,875,25.42,22.109548168945313,60.5,981,23.7,0.0,0,0,1.0,149,22,3
9XwtS1dGSWAPpuc5FtgShpLZmZkgXT77fjRuvNZTpump,1786243744.7347162,3cb31b6899b819f06dbc104ef980051d72165adb,MIDASTOAD,B,pumpswap,True,2,0.0002036,32659.57,203673.0,203673.0,412298.14,412298.14,412298.14,4157,1397,202.0,52.345578601074216,79.3,2258,2.2,0.0,0,0,1.0,39,11,0
BX961hMXPh7wzDxTJmGrgKbKXNns9bsLJdjr5wobpump,1786252514.6764705,530a270df076530c8bf7d32f07d75a8164a5aa51,PUMPBULL,B,pumpswap,True,7,0.0001244,24604.3,119859.0,119859.0,632.13,8140.7,30191.63,20,7,-1.81,3523.76127450765,33.1,705,29.0,6.3,12,0,1.0,148,10,2
BdN4X4AMnDDvpJ6fGJiENFtB9VVkkvT49kofatxNpump,1786252514.6764705,530a270df076530c8bf7d32f07d75a8164a5aa51,PORF,B,pumpswap,True,6,5.077e-05,16150.93,50777.0,50777.0,641722.04,641722.04,641722.04,2915,2320,62.51,27.727941174316406,71.8,804,15.0,0.0,0,0,1.0,101,17,0
G5dyx7UfnX6TeHqrPVAM7qNMXznAsvjtbsbTCNbRpump,1786252514.6764705,530a270df076530c8bf7d32f07d75a8164a5aa51,SKOGTROLL,B,pumpswap,True,6,0.0001032,22788.06,99335.0,99335.0,5332.64,40563.65,320608.94,50,63,-0.59,731.1779411743164,68.7,1377,26.8,1.7,6,0,1.0,100,9,4
CbY1i2rZ76yTdGPUgWK4xpfKe1vYn7kMYEKZitjtpump,1786262685.0179095,bfcf9d65c95b3a2d026f8c8cbb8757780a92bd49,SCREM,B,pumpswap,True,5,0.0001111,23471.56,111153.0,111153.0,161501.46,161501.46,161501.46,7358,5846,254.0,49.9169651570638,61.2,1996,15.1,0.0,0,0,1.0,56,18,0
FPfi9q1AixdUeWQVPFHJMJQ7a43S78dm6UZ4fzN4pump,1786262685.0179095,bfcf9d65c95b3a2d026f8c8cbb8757780a92bd49,nosis,B,pumpswap,True,8,7.842e-05,19480.01,78423.0,78423.0,121564.57,121564.57,121564.57,1249,1266,147.0,18.3169651570638,46.9,750,33.0,0.0,0,0,1.0,156,19,8
FRurQLB9kGxLsNLAcM7LgyHYRHxwy4g44BpzsmHakadu,1786262685.0179095,bfcf9d65c95b3a2d026f8c8cbb8757780a92bd49,Kadu,B,pumpswap,True,5,8.361e-05,20608.15,80494.0,80494.0,301018.34,353928.94,353928.94,4161,3144,242.0,70.98363182373046,76.3,2051,17.3,0.0,0,0,1.0,298,11,11
9S3HuR5VKJXEUKHrDpqxNWhkw9WL4iqoXyGN3JpGpump,1786269056.2924514,8bc2493058f59c4532fd92d3e6436b7c1efda85c,GO,B,pumpswap,True,5,7.916e-05,19437.02,76343.0,76343.0,58525.69,71665.67,71665.67,715,647,0.02,82.15487419026692,52.5,5632,20.9,0.0,0,0,1.0,103,16,4
EKppz9JRQDVLhye12yc4T4P9ue7N6A4vVEB4uyvxpump,1786269056.2924514,8bc2493058f59c4532fd92d3e6436b7c1efda85c,OTTO,B,pumpswap,True,8,8.265e-05,19908.02,82650.0,82650.0,117060.36,130257.78,130257.78,1548,1137,170.0,63.03820752360026,61.1,1022,20.6,4.0,10,0,1.0,152,20,12
DmSevLDx27zpabUjAYTdmo6rxy8BrfeMn5uENDja8Lpr,1786273012.952193,345c3922d61dff0b67f4a4ac270f9066d02d714b,ming,B,pumpswap,True,8,8.865e-05,20917.98,88650.0,88650.0,199300.32,199300.32,199300.32,2947,2248,182.0,28.482536551920575,67.0,1433,21.7,1.3,4,0,1.0,242,42,12
5CKuyx8kqzwHVZKoRMstBih9wteTv4XoSBq48j7Zpump,1786277854.6944385,5d3853a1a53c3091f35f27140a72e5e1a89b87da,Pinkchyu,B,pumpswap,True,6,3.895e-05,13688.57,37194.0,37194.0,344651.27,401489.53,401489.53,4237,3694,96.36,78.27824064127604,72.2,1746,24.5,0.0,0,0,1.0,219,12,17
6FKjiXaMaqSvWYN4gEgkqwzpzYD1BD5NiLHx3xcZpump,1786284612.6119409,91b68b8ca2661a32cd27d0dd760d8bb65f6ec5fc,TRUMP,B,pumpswap,True,5,0.0001292,26838.18,129206.0,129206.0,706623.87,706623.87,706623.87,3744,2964,285.0,29.126865681966144,74.6,943,16.7,0.0,0,0,1.0,148,20,1
DKxHTQCvDKUke1WpsHgbfueuRiTMqdzXrWeFHPvzpump,1786284612.6119409,91b68b8ca2661a32cd27d0dd760d8bb65f6ec5fc,奶蛙,B,pumpswap,True,4,0.0003035,42174.63,298034.0,298034.0,580471.42,1601030.68,1601030.68,3726,3214,-54.55,113.11019901529949,74.9,3017,17.5,3.2,15,0,1.0,455,15,12
